book_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
9565045,Darynda Jones,2011.0,"Second Grave on the Left (Charley Davidson, #2)",en-US,4.29,30926,179,608,4683,13371,16513
33609,"Anya Seton, Philippa Gregory",1954.0,Katherine,eng,4.18,22577,351,858,3856,8150,10922
828387,Marina Lewycka,2005.0,A Short History of Tractors in Ukrainian,en-US,3.37,18204,841,2715,7877,7336,2517
22693182,Kimberly McCreight,2015.0,Where They Found Her,eng,3.83,19429,282,1066,5893,9830,5188
125925,Kelley Armstrong,2004.0,"Industrial Magic (Women of the Otherworld, #4)",en-US,4.12,27521,136,863,5965,11564,11785
74256,"René Goscinny, Jean-Jacques Sempé",1959.0,"Le Petit Nicolas (Le petit Nicolas, #1)",fre,4.13,24796,343,1052,5006,9303,11659
18867685,A.G. Riddle,2013.0,"The Atlantis Plague (The Origin Mystery, #2)",eng,3.88,7905,229,1105,5178,8710,5653
42512,"Harold G. Moore, Joseph L. Galloway",1991.0,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,eng,4.29,18688,149,438,2669,7150,9866
92367,Ken Follett,2004.0,Whiteout,en-US,3.54,18791,452,2136,8118,7794,3542
568236,Barbara W. Tuchman,1978.0,A Distant Mirror:  The Calamitous 14th Century,eng,4.11,21776,576,915,3658,7926,9699
28899,Mike Lupica,2006.0,Heat,en-US,3.97,16579,382,875,3657,5951,5966
900,Neil Strauss,2005.0,The Game: Penetrating the Secret Society of Pickup Artists,en-US,3.73,16698,702,1643,4766,6953,5081
64864,Sue Grafton,1998.0,"N is for Noose (Kinsey Millhone, #14)",eng,3.97,24658,126,717,7040,10549,8133
8476248,Julia Quinn,2011.0,Just Like Heaven (Smythe-Smith Quartet #1),en-GB,3.93,14300,526,1313,6557,10176,8897
6443349,"Rick Riordan, Tk",2009.0,"Percy Jackson and the Olympians Boxed Set (Percy Jackson and the Olympians, #1-5)",Unknown,4.57,19555,173,279,1678,4957,15679
11720382,Lisa Gardner,2012.0,"Catch Me (Detective D.D. Warren, #6)",eng,4.17,21486,114,466,3840,10514,9101
233044,Debbie Macomber,2003.0,"The Shop on Blossom Street (Blossom Street, #1)",eng,4.04,22861,318,946,5215,9304,9109
239102,R.A. Salvatore,1992.0,"Starless Night (Forgotten Realms: Legacy of the Drow, #2; Legend of Drizzt, #8)",en-GB,4.12,18305,103,689,4053,7235,8197
93788,Nelson DeMille,2004.0,"Night Fall (John Corey, #3)",eng,4.07,18761,139,598,4088,8796,7249
8967,Darren Shan,2001.0,"Trials of Death (Cirque Du Freak, #5)",Unknown,4.25,22157,126,725,3793,7871,11744
7144426,"Eric Van Lustbader, Robert Ludlum",2010.0,"The Bourne Objective (Jason Bourne, #8)",eng,4.07,16294,261,669,3264,6086,6518
27252717,Elle Kennedy,2016.0,"The Score (Off-Campus, #3)",eng,4.27,32709,276,844,4572,12919,16676
289644,Karen Kingsbury,2005.0,"Even Now (Lost Love, #1)",en-US,4.26,18120,361,623,2671,5336,9874
3121162,Anita Shreve,2008.0,Testimony,en-US,3.54,21977,552,2498,8357,8881,3924
11544421,Ilona Andrews,2013.0,"Magic Rises (Kate Daniels, #6)",eng,4.49,29556,91,276,2687,10657,19862
9970042,Ben Aaronovitch,2012.0,"Whispers Under Ground (Peter Grant, #3)",eng,4.16,15946,61,358,3873,12121,8820
18453095,"James Patterson, Maxine Paetro",2014.0,"Unlucky 13 (Women’s Murder Club, #13)",eng,3.94,16005,298,1293,5850,9270,7905
99610,Sidney Sheldon,1997.0,The Best Laid Plans,eng,3.66,17173,322,1598,5979,6570,3899
2855034,Terry Pratchett,2008.0,Nation,en-US,4.05,22466,365,1225,5215,9721,10062
114162,Lisa Kleypas,2004.0,"Secrets of a Summer Night (Wallflowers, #1)",eng,4.05,33026,352,1269,7585,14583,12861
456028,Ted Dekker,2004.0,"Red: The Heroic Rescue (The Circle, #2)",eng,4.3,19896,136,495,2844,6861,10424
10680329,Louise Penny,2011.0,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",eng,4.29,20932,100,372,2770,10323,10953
17455585,Jennifer L. Armentrout,2014.0,"White Hot Kiss (The Dark Elements, #1)",eng,4.28,27848,617,899,3793,10017,16167
1717890,"Jun Mochizuki, 望月淳",2006.0,Pandora Hearts 1巻,jpn,4.2,19222,470,1024,3142,4899,10632
32769,H.P. Lovecraft,1931.0,At the Mountains of Madness and Other Tales of Terror,en-US,4.25,19586,190,601,2716,6785,9460
6340016,Mary Karr,2008.0,Lit,eng,3.88,17964,483,1357,4297,7339,6067
465904,Anne McCaffrey,1988.0,"Dragonsdawn (Pern, #9)",Unknown,4.17,25824,115,795,5411,9832,12235
6596547,Kathryn Erskine,2010.0,Mockingbird,eng,4.18,21138,249,703,3854,8755,10205
13489517,أحمد حلمي,2012.0,28 حرف,ara,3.1,15708,1818,3325,5293,3211,2721
107195,Joshua Harris,1996.0,I Kissed Dating Goodbye,Unknown,3.61,17121,1552,2022,4042,4592,5741
903,Zilpha Keatley Snyder,1967.0,"The Egypt Game (Game, #1)",eng,3.81,26657,798,2070,7229,9716,8393
277397,Kaye Gibbons,1987.0,Ellen Foster,eng,3.75,23327,468,1770,6993,9353,5927
22904,"Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins",1946.0,The Complete Stories,eng,4.34,18314,201,454,2373,6549,10964
1059680,"Isa Chandra Moskowitz, Terry Hope Romero",2007.0,Veganomicon: The Ultimate Vegan Cookbook,Unknown,3.98,19359,1087,1082,3343,5769,8339
260025,"Margaret Weis, Tracy Hickman",1986.0,"Test of the Twins (Dragonlance: Legends, #3)",eng,4.16,21047,108,727,4322,8252,9786
48467,Flannery O'Connor,1952.0,Wise Blood,en-US,3.88,18053,511,1451,4492,7411,6461
220826,Sabahattin Ali,1943.0,Kürk Mantolu Madonna,tur,4.49,19806,114,348,1785,6029,13527
187124,Terry Brooks,1997.0,"Running with the Demon (Word & Void, #1)",eng,3.95,21209,526,1303,5063,7815,8120
223838,Charles M. Sheldon,1896.0,In His Steps,Unknown,4.15,18254,377,879,3394,5477,9212
10790516,Kresley Cole,2012.0,Lothaire (Immortals After Dark #12),eng,4.43,30304,264,706,3287,9210,19646
515905,Mo Willems,2007.0,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",en-US,4.28,23396,310,788,3355,6518,12526
2260637,David Baldacci,2008.0,"The Whole Truth (A. Shaw, #1)",eng,4.0,19171,212,737,5067,9753,7155
2659997,"Elissa Wall, Lisa Pulitzer",2008.0,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs",Unknown,3.89,19468,191,1069,5804,8373,6137
11178225,Ruta Sepetys,2013.0,Out of the Easy,eng,4.05,25913,464,985,5290,11982,10204
2182780,"Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird",2005.0,Batman: The Man Who Laughs,eng,4.09,16933,187,703,3704,5931,7223
273511,Erin Hunter,2005.0,"Midnight (Warriors: The New Prophecy, #1)",eng,4.26,24650,374,920,3939,6899,13612
18176747,Ben Horowitz,2014.0,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,eng,4.2,19492,413,779,3215,7627,10515
11051889,Jessica Sorensen,2011.0,"The Fallen Star (Fallen Star, #1)",Unknown,3.91,19786,953,1819,5469,8048,9659
228990,Stephen R. Donaldson,1977.0,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",Unknown,3.99,20039,512,1140,4331,8044,7959
2063563,Russell Brand,2007.0,My Booky Wook,en-GB,3.42,16553,1055,2526,6732,6505,3265
18527947,Nora Roberts,2014.0,"Shadow Spell (The Cousins O'Dwyer Trilogy, #2)",en-US,4.0,17155,299,1329,5744,8740,9252
10909804,Simon Garfield,2010.0,Just My Type: A Book About Fonts,en-US,3.79,22046,1126,1938,5496,6966,7803
3492020,J.D. Robb,2009.0,"Promises in Death (In Death, #28)",eng,4.4,24115,96,313,2885,8604,14251
23534,Charles Bukowski,1977.0,Love Is a Dog from Hell,eng,4.16,19471,368,723,3220,7241,9173
19161852,N.K. Jemisin,2015.0,"The Fifth Season (The Broken Earth, #1)",eng,4.31,20185,285,635,2715,8989,12640
13568322,R.D. Ronald,2012.0,The Zombie Room,eng,3.61,14302,1797,1750,3986,4039,5967
67931,John Katzenbach,2002.0,The Analyst,eng,4.12,11685,265,918,3552,7581,8702
2113260,Jasper Fforde,2009.0,Shades of Grey,eng,4.14,22788,425,1098,4097,9941,11279
33569,S.E. Hinton,1971.0,"That Was Then, This Is Now",en-US,3.89,22946,311,1327,6324,8776,7290
6164358,"Trenton Lee Stewart, Del Roy",2009.0,"The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society, #3)",Unknown,4.28,23448,189,589,3854,8938,12960
10149142,Kevin    Wilson,2011.0,The Family Fang,en-US,3.6,18214,682,1867,6247,8379,3729
10907,Chris Gardner,2006.0,The Pursuit of Happyness,Unknown,4.17,18492,271,715,3110,6104,8633
7147831,Karl Ove Knausgård,2009.0,Min kamp 1 (Min kamp #1),nor,4.08,7886,373,956,3151,7999,7729
8517008,Alan Bradley,2011.0,"A Red Herring Without Mustard (Flavia de Luce, #3)",eng,4.07,26160,133,556,5507,14136,9161
18728,Doris Kearns Goodwin,1994.0,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,eng,4.2,26004,713,1072,3635,8217,13466
414298,Richard Russo,1997.0,Straight Man,eng,4.02,19358,263,931,3985,8177,7022
10739,Walker Percy,1961.0,The Moviegoer,en-CA,3.7,18655,656,2010,5228,7080,5120
87346,"Anton Chekhov, Tom    Murphy",1904.0,The Cherry Orchard,eng,3.68,18914,597,2154,6703,7892,5422
4835838,Wendy Mass,2009.0,"11 Birthdays (Willow Falls, #1)",eng,4.18,22339,248,804,4099,7652,10624
7329,"J.R.R. Tolkien, Christopher Tolkien",1980.0,Unfinished Tales of Númenor and Middle-Earth,Unknown,3.93,18402,211,1245,5737,8781,7276
9461872,Ann Brashares,2011.0,"Sisterhood Everlasting (Sisterhood, #5)",eng,3.9,25849,555,1930,6759,10838,9284
349090,Grant Naylor,1989.0,Infinity Welcomes Careful Drivers (Red Dwarf #1),eng,4.03,19773,211,819,4365,7675,7211
33459,Christopher Moore,1994.0,Coyote Blue,en-US,3.75,19901,270,1398,6797,8035,5056
2501455,"أحلام مستغانمي, Ahlam Mosteghanemi",1997.0,فوضى الحواس,ara,3.83,16337,635,1413,3913,5041,5856
87665,G.K. Chesterton,1908.0,Orthodoxy,eng,4.23,18303,481,787,2858,6402,10901
426625,"Jane O'Connor, Robin Preiss Glasser",2005.0,Fancy Nancy,Unknown,4.15,21619,483,1079,3876,5647,10656
3692,Graham Greene,1948.0,The Heart of the Matter,eng,3.98,19149,275,953,4426,8660,6821
21535019,Jeff Kinney,2014.0,"The Long Haul (Diary of a Wimpy Kid, #9)",eng,4.33,21822,528,896,3526,6724,15921
169871,"Patricia C. Wrede, Peter de Sève",1985.0,"Talking to Dragons (Enchanted Forest Chronicles, #4)",en-US,4.19,27948,272,915,5074,9550,13227
2029176,"James Patterson, Howard Roughan",2008.0,Sail,eng,3.8,20932,487,1470,6164,8220,6043
23301545,"Neil Gaiman, Chris Riddell",2014.0,The Sleeper and the Spindle,eng,3.9,20889,861,1340,5238,9259,8010
18114142,Susan Meissner,2014.0,A Fall of Marigolds,Unknown,4.04,17015,194,729,4017,9377,6982
18750,"A.N. Roquelaure, Anne Rice",1984.0,"Beauty's Punishment (Sleeping Beauty, #2)",en-US,3.62,20867,1274,2728,6361,6126,6740
285011,Dee Henderson,2000.0,"The Negotiator (O'Malley, #1)",eng,4.32,20278,204,542,2891,6428,11434
13041934,Ravinder Singh,2011.0,Can Love Happen Twice?,eng,3.31,15668,1359,2671,4924,4048,3170
3124249,"Gregory Maguire, Douglas Smith",2008.0,"A Lion Among Men (The Wicked Years, #3)",en-US,3.29,21794,1150,4109,8788,6178,3501
43908,Raymond E. Feist,1994.0,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",eng,4.02,20847,125,736,5071,8953,7256
11466,Tobias Wolff,1989.0,This Boy's Life,eng,3.98,19981,257,953,4430,8727,6643
3993839,Jonathan Maberry,2009.0,"Patient Zero (Joe Ledger, #1)",en-US,3.98,19852,508,1148,4274,7523,7749
545951,Willa Cather,1927.0,Death Comes for the Archbishop,eng,3.88,21343,580,1545,5347,8291,7298
7942786,Patricia Briggs,2012.0,"Fair Game (Alpha & Omega, #3)",en-US,4.34,28322,96,451,4205,12997,17235
17312201,Rick Riordan,2013.0,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",eng,4.26,21691,348,690,4023,7989,13204
52823,"Molière, Martin Sorrell",1664.0,Tartuffe,eng,3.66,21061,545,2313,7569,8829,5484
4701550,Larissa Ione,2009.0,Passion Unleashed (Demonica #3),eng,4.32,28493,266,690,3868,9459,15632
1896346,Kazune Kawahara,2004.0,"High School Debut, Vol. 01 (High School Debut, #1)",en-GB,4.11,21210,664,1205,3798,5088,10511
10400407,أثير عبدالله النشمي,2011.0,في ديسمبر تنتهي كل الأحلام,ara,3.33,16479,1601,2897,4977,3958,3978
386234,Mercer Mayer,1975.0,Just for You (Little Critter),eng,4.25,22965,265,812,4050,5630,12222
294047,James Rollins,2002.0,Amazonia,eng,4.11,20410,203,765,4150,8178,8784
46674,David D. Burns,1980.0,Feeling Good: The New Mood Therapy,en-US,3.95,17065,584,1127,3881,5692,6924
114184,Nora Roberts,2005.0,Blue Smoke,eng,3.97,24366,252,1220,6393,9565,8732
6528,Patricia Cornwell,2005.0,"Predator (Kay Scarpetta, #14)",en-US,3.67,21668,717,2195,7021,8062,5686
720298,Melody Beattie,1986.0,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Unknown,4.13,18340,315,853,3510,6440,8720
254308,"Ivan Goncharov, Stephen Pearl, Galya Diment",1859.0,Oblomov,eng,4.0,18458,493,1299,4018,7052,8130
198332,Clive Cussler,1994.0,"Inca Gold (Dirk Pitt, #12)",eng,3.96,20297,131,688,5425,9017,6417
18167006,Ruth Reichl,2014.0,Delicious!,eng,3.75,17657,483,1570,5500,7830,4935
6496815,"Po Bronson, Ashley Merryman",2008.0,NurtureShock: New Thinking About Children,en-US,4.04,17310,218,733,3803,8585,6715
1849,Nelson DeMille,2006.0,"Wild Fire (John Corey, #4)",en-US,3.99,18529,192,740,4446,8588,6206
154423,Mary Higgins Clark,2006.0,Two Little Girls in Blue,en-US,3.85,20727,290,1407,6222,7849,6487
589979,"Raymond E. Feist, Janny Wurts",1987.0,"Daughter of the Empire (The Empire Trilogy, #1)",eng,4.24,24055,181,757,3846,8761,12108
688191,Neal Shusterman,2006.0,"Everlost (Skinjacker, #1)",eng,3.94,24506,587,1528,5731,8966,8966
8534799,Kresley Cole,2011.0,Dreams of a Dark Warrior (Immortals After Dark #11),en-US,4.39,28315,179,567,3319,9425,17034
7824997,"John Grisham, Richard Thomas",2010.0,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)",eng,3.72,19284,609,1937,6872,7939,6011
34072,Chris Ware,2000.0,"Jimmy Corrigan, the Smartest Kid on Earth",Unknown,4.1,17128,664,1163,2855,5391,9047
39980,Richard Peck,2000.0,"A Year Down Yonder (A Long Way from Chicago, #2)",eng,4.1,23310,454,1004,4422,8278,10192
16163690,Kristen Ashley,2013.0,"Own the Wind (Chaos, #1)",eng,4.22,38673,602,1321,5592,13534,18744
4516,Carlos Ruiz Zafón,1999.0,Marina,spa,3.99,18260,304,1299,5383,9274,8669
7135858,Ann Brashares,2010.0,My Name Is Memory,eng,3.7,23498,852,2523,7160,9288,6804
15054,Jeanette Winterson,1992.0,Written on the Body,en-US,4.08,18203,344,997,3563,6619,8212
7849341,Colleen Houck,2011.0,"Tiger's Voyage (The Tiger Saga, #3)",eng,4.35,24495,398,938,3294,6616,15703
605015,Dean Koontz,2009.0,"Dead and Alive (Dean Koontz's Frankenstein, #3)",eng,4.01,18310,305,1070,4583,6906,7807
4591,Matt Ridley,1999.0,Genome: the Autobiography of a Species in 23 Chapters,en-US,4.02,17684,422,777,3656,7196,6866
53580,Sandra Boynton,1982.0,The Going-To-Bed Book,en-US,4.22,21078,281,757,3667,6038,10631
112675,Louise Rennison,2001.0,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",en-US,3.97,24077,400,1362,6431,8864,9530
27526,"Tim LaHaye, Jerry B. Jenkins",2001.0,"Desecration (Left Behind, #9)",en-US,4.0,19562,463,1166,4409,6539,8120
18114068,Phil Klay,2014.0,Redeployment,eng,3.98,15597,284,843,3662,7575,5750
6512140,Libba Bray,2009.0,Going Bovine,eng,3.65,26259,1693,2996,6374,8229,7941
25807,James M. Cain,1934.0,The Postman Always Rings Twice,eng,3.81,19416,421,1454,6188,9203,5902
6555517,Carrie Ryan,2010.0,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",en-US,3.91,26347,669,1921,6150,9683,9578
9530,Robert Kurson,2004.0,Shadow Divers,eng,4.26,16917,185,419,2485,7204,8970
8293938,Clare Vanderpool,2010.0,Moon Over Manifest,eng,4.02,23298,567,1125,4570,9591,8938
77103,Amitav Ghosh,2000.0,The Glass Palace,eng,3.94,16535,219,867,3990,7401,5264
10710392,"Jessica Anthony, Rodrigo Corral",2012.0,Chopsticks,eng,3.72,18375,1062,1779,4481,4964,6091
21853628,Lisa Scottoline,2015.0,Every Fifteen Minutes,en-CA,3.72,16765,524,1640,5547,7857,4644
16279856,James Dashner,2013.0,"The Eye of Minds (The Mortality Doctrine, #1)",eng,3.85,22637,732,2073,6145,9021,8565
140278,Agatha Christie,1957.0,"4:50 from Paddington (Miss Marple, #8)",eng,3.92,23416,128,923,7844,12209,7868
74036,J.D. Robb,1997.0,"Ceremony in Death (In Death, #5)",eng,4.26,25093,100,548,4478,10720,13625
18373214,"Jo Nesbø, Don Bartlett",1998.0,"Cockroaches (Harry Hole, #2)",eng,3.71,14717,176,1252,7439,9864,3888
140078,Charlaine Harris,2006.0,"Grave Surprise (Harper Connelly, #2)",en-US,3.88,27905,190,1340,8731,12451,8315
3304,"Isabel Allende, Margaret Sayers Peden",2002.0,"City of the Beasts (Eagle and Jaguar, #1)",eng,3.69,15497,635,2134,6280,7515,5558
2364284,"Naguib Mahfouz, نجيب محفوظ",1959.0,أولاد حارتنا,ara,4.1,14860,599,891,2455,5261,7641
68497,China Miéville,2002.0,"The Scar (Bas-Lag, #2)",eng,4.15,20745,245,774,3644,9104,9490
23225,Meg Cabot,2003.0,"Haunted (The Mediator, #5)",eng,4.15,29460,195,998,5959,10981,13235
28553,Anne McCaffrey,1979.0,"Dragondrums (Harper Hall, #3)",eng,4.04,25473,109,1035,6595,9959,10176
9545064,Rachel Simon,2011.0,The Story of Beautiful Girl,Unknown,3.92,19655,279,1111,5172,9503,6336
18646,Dava Sobel,1999.0,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",en-US,3.74,21260,667,1607,6106,8420,5533
42692,Leon Uris,1961.0,Mila 18,eng,4.27,19323,90,352,3095,7108,9525
11391817,Allen Say,2011.0,Drawing from Memory,eng,3.81,21137,1140,1939,4719,5254,8088
1330324,Amitav Ghosh,2008.0,"Sea of Poppies (Ibis Trilogy, #1)",eng,3.93,15499,317,927,3868,7794,5374
99245,"Isaac Asimov, Robert Silverberg",1970.0,Nightfall,eng,4.01,21683,178,949,5026,8714,7725
18005,"Melinda Long, David Shannon",2003.0,How I Became a Pirate,eng,4.07,21554,373,1157,4425,6333,9324
99208,Edward Abbey,1975.0,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",en-US,4.08,15513,210,732,3053,6325,6569
6323821,John Irving,2009.0,Last Night in Twisted River,eng,3.74,18441,580,1708,5141,8268,4979
10115852,Rob Bell,2011.0,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",eng,3.54,17668,2184,1771,4050,5805,5283
9376345,Rachel Caine,2011.0,"Bite Club (The Morganville Vampires, #10)",eng,4.23,25064,233,892,4496,8183,13186
78970,Jeffrey Archer,1985.0,A Matter of Honor,Unknown,3.9,16502,197,784,4850,7478,5125
469901,Linda Howard,2000.0,Mr. Perfect,eng,4.07,24753,416,1139,5218,9512,10516
16093188,M. Leighton,2013.0,"Up to Me (The Bad Boys, #2)",eng,4.12,30597,285,1115,5664,12312,12631
16124019,Mira Lyn Kelly,2012.0,"Waking Up Married (Waking Up, #1)",en-US,3.53,23812,915,2538,8222,7874,4671
1225261,Linwood Barclay,2007.0,No Time for Goodbye (No Time For Goodbye #1),eng,4.0,17413,223,926,4516,8859,6955
207802,Katherine Hannigan,2004.0,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",eng,3.86,20551,505,1491,5255,6759,6904
4703450,Robin Hobb,2009.0,"The Dragon Keeper (Rain Wild Chronicles, #1)",eng,3.93,19620,269,1086,5714,9595,7089
210404,Aldo Leopold,1949.0,A Sand County Almanac and Sketches Here and There,Unknown,4.24,16792,184,601,2919,6156,9282
895886,"Eric Knight, Marguerite Kirmse",1940.0,Lassie Come-Home,Unknown,4.16,19100,310,814,3632,5564,9341
178788,"T. Colin Campbell, Thomas M. Campbell II",2001.0,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health",en-GB,4.21,16485,322,688,2629,5945,8870
1013383,"Julia Donaldson, Axel Scheffler",1999.0,The Gruffalo,eng,4.47,19609,173,431,2028,5211,13371
359,Douglas Adams,2002.0,"The Salmon of Doubt (Dirk Gently, #3)",eng,3.92,20177,183,1163,5791,8425,6852
250024,Arthur C. Clarke,1956.0,The City and the Stars,eng,4.08,19032,118,704,4298,8026,7803
18667307,"Sui Ishida, 石田 スイ",2012.0,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)",fre,4.43,43490,777,1077,4554,10673,29027
352262,Cressida Cowell,2003.0,"How to Train Your Dragon (How to Train Your Dragon, #1)",en-US,3.85,23042,548,1840,6689,9091,8155
6753,David Foster Wallace,1999.0,Brief Interviews with Hideous Men,eng,3.88,15555,422,1208,4382,7838,5652
170619,Mary Higgins Clark,1992.0,All Around the Town,Unknown,3.94,20029,147,791,6011,8133,6697
4758093,Lauren Conrad,2009.0,"L.A. Candy (L.A. Candy, #1)",en-US,3.36,21910,1192,3587,8352,6128,4143
6618272,Kiera Cass,2009.0,The Siren,eng,3.78,21740,1015,2807,8396,10194,9862
43993,Greg Iles,1999.0,The Quiet Game,eng,4.17,16853,210,494,3199,8866,8547
22680,Joseph J. Ellis,1996.0,American Sphinx: The Character of Thomas Jefferson,eng,3.9,17375,495,945,3917,6697,5571
11777020,"Jo Nesbø, Don Bartlett",2008.0,Headhunters,eng,3.78,16509,438,1483,6052,8732,5542
93793,Daniel Silva,2006.0,"The Messenger (Gabriel Allon, #6)",eng,4.18,16974,178,393,2922,8150,7684
243598,Paul Bowles,1949.0,The Sheltering Sky,eng,3.92,16494,490,1325,4185,7212,6621
22910900,Patrick Ness,2015.0,The Rest of Us Just Live Here,eng,3.76,23412,560,2098,8153,11561,7044
1933181,Alison Weir,2008.0,The Lady Elizabeth,eng,3.97,20345,263,909,4899,8634,6807
